true species,guessed species,correct?
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Quercus stellata,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus lyrata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus lyrata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Betula lenta,0
Quercus accutissima,Castanea dentata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus stellata,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus nigra,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus lyrata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus lyrata,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus laurifolia,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Quercus accutissima,1
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Betula lenta,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
Quercus accutissima,Acer saccharum,0
